#   X	          Y	         Z	   Intensity
-0.42604101	-1.07499695	0.94487000	0.351690
-0.42491099	-1.07212806	0.94477803	0.345830
-0.42356899	-1.06874096	0.94419903	0.343633
-0.42231801	-1.06553602	0.94377100	0.337774
-0.42124900	-1.06288099	0.94383198	0.333867
-0.42012000	-1.06001306	0.94371003	0.330694
-0.41877699	-1.05665600	0.94309998	0.332403
-0.41764799	-1.05378699	0.94297802	0.330694
-0.41636699	-1.05061305	0.94252002	0.329229
-0.41517600	-1.04759204	0.94221503	0.328496
-0.41407800	-1.04475403	0.94206202	0.323613
-0.41273499	-1.04139698	0.94142199	0.318975
-0.41133100	-1.03785706	0.94062799	0.318486
-0.41001901	-1.03450000	0.93998700	0.315068
-0.40867600	-1.03114295	0.93931597	0.313848
-0.40748599	-1.02815199	0.93897998	0.314580
-0.40644801	-1.02549696	0.93895000	0.316045
-0.40538001	-1.02284205	0.93888903	0.314336
-0.40434301	-1.02021801	0.93885797	0.311406
-0.40315199	-1.01722705	0.93849200	0.307988
-0.40196201	-1.01423597	0.93809497	0.309453
-0.40077201	-1.01124597	0.93772900	0.307744
-0.39958200	-1.00825500	0.93733197	0.306767
-0.39848301	-1.00544703	0.93708801	0.306767
-0.39744601	-1.00279200	0.93702698	0.311650
-0.39653000	-1.00050402	0.93724102	0.312871
-0.39555401	-0.99803197	0.93730199	0.315557
-0.39445499	-0.99525499	0.93705702	0.319219
-0.39341700	-0.99259901	0.93693501	0.323125
-0.39234900	-0.98997498	0.93684399	0.330694
-0.39131200	-0.98734999	0.93672198	0.338262
-0.43205300	-1.08607495	0.94532800	0.418585
-0.43098399	-1.08338904	0.94541901	0.397345
-0.42991599	-1.08070397	0.94551098	0.383917
-0.42900100	-1.07835400	0.94587702	0.366827
-0.42784101	-1.07551599	0.94578600	0.352178
-0.42659000	-1.07228100	0.94538897	0.345342
-0.42515600	-1.06874096	0.94465601	0.344366
-0.42396501	-1.06571996	0.94441199	0.335576
-0.42274499	-1.06266797	0.94413799	0.330205
-0.42161599	-1.05982995	0.94401598	0.329717
-0.42042500	-1.05680799	0.94374102	0.332891
-0.41920501	-1.05378699	0.94343603	0.330205
-0.41789201	-1.05043006	0.94282502	0.329229
-0.41667199	-1.04740906	0.94252002	0.330205
-0.41542101	-1.04420495	0.94206202	0.324102
-0.41420001	-1.04121399	0.94172698	0.317998
-0.41288799	-1.03785706	0.94108599	0.315312
-0.41166699	-1.03483605	0.94078100	0.317266
-0.41026300	-1.03132606	0.93995702	0.315557
-0.40901199	-1.02815199	0.93946803	0.315068
-0.40782201	-1.02516198	0.93910199	0.316533
-0.40675399	-1.02250695	0.93907201	0.314824
-0.40577701	-1.02003503	0.93916303	0.311894
-0.40473899	-1.01738000	0.93913299	0.307988
-0.40354899	-1.01438904	0.93873602	0.310185
-0.40251201	-1.01173401	0.93867499	0.309453
-0.40132099	-1.00877404	0.93827802	0.306767
-0.40013099	-1.00578296	0.93788099	0.304814
-0.39894101	-1.00279200	0.93748498	0.308721
-0.39796400	-1.00035095	0.93757600	0.311650
-0.39698800	-0.99787903	0.93763697	0.317510
-0.39592001	-0.99525499	0.93754601	0.322637
-0.39488199	-0.99263000	0.93742400	0.327276
-0.39378399	-0.98982197	0.93714899	0.334844
-0.39265400	-0.98701501	0.93687397	0.337774
-0.39167801	-0.98457301	0.93690503	0.344121
-0.43483001	-1.08912694	0.94599903	0.432990
-0.43373099	-1.08644104	0.94609100	0.409064
-0.43254101	-1.08338904	0.94587702	0.391485
-0.43132001	-1.08033800	0.94566298	0.379767
-0.43025199	-1.07765198	0.94572401	0.362432
-0.42903101	-1.07463098	0.94547999	0.347295
-0.42790201	-1.07176197	0.94538897	0.339239
-0.42680401	-1.06907701	0.94545001	0.339483
-0.42555201	-1.06587195	0.94502300	0.335088
-0.42433199	-1.06285095	0.94474798	0.330694
-0.42314100	-1.05982995	0.94447303	0.328496
-0.42192101	-1.05680799	0.94419903	0.330205
-0.42057800	-1.05345201	0.94358802	0.329717
-0.41929600	-1.05024695	0.94313002	0.329229
-0.41816700	-1.04740906	0.94297802	0.327520
-0.41703799	-1.04457104	0.94282502	0.326299
-0.41584799	-1.04155004	0.94252002	0.320195
-0.41456601	-1.03837597	0.94203198	0.314580
-0.41322300	-1.03501904	0.94139099	0.313359
-0.41187999	-1.03169298	0.94075000	0.309453
-0.41053799	-1.02833605	0.94007897	0.307256
-0.40934801	-1.02534497	0.93974298	0.309209
-0.40831000	-1.02269006	0.93968201	0.310430
-0.40708899	-1.01969898	0.93934602	0.312627
-0.40593001	-1.01670802	0.93895000	0.312627
-0.40480000	-1.01387000	0.93873602	0.313603
-0.40382400	-1.01142895	0.93882799	0.312383
-0.40269500	-1.00859106	0.93861401	0.310185
-0.40159601	-1.00578296	0.93836999	0.305547
-0.40046701	-1.00297499	0.93812603	0.303105
-0.39933801	-1.00016797	0.93788099	0.308721
-0.39817801	-0.99720800	0.93748498	0.316289
-0.39710999	-0.99458301	0.93736303	0.323125
-0.39613301	-0.99211103	0.93742400	0.326787
-0.39515701	-0.98966998	0.93748498	0.330694
-0.39418000	-0.98719800	0.93751502	0.333623
-0.39320400	-0.98475599	0.93757600	0.341192
-0.43699601	-1.09053004	0.94529700	0.428107
-0.43592799	-1.08784497	0.94538897	0.404181
-0.43473801	-1.08482397	0.94517499	0.386603
-0.43357801	-1.08195496	0.94511402	0.371221
-0.43235800	-1.07890296	0.94487000	0.359258
-0.43119800	-1.07606494	0.94480902	0.347295
-0.42991599	-1.07282996	0.94441199	0.340459
-0.42863500	-1.06962597	0.94398499	0.338750
-0.42741400	-1.06660497	0.94374102	0.335576
-0.42622399	-1.06358302	0.94346601	0.333379
-0.42515600	-1.06089795	0.94349700	0.330205
-0.42399600	-1.05806005	0.94337499	0.327031
-0.42277500	-1.05503798	0.94309998	0.323613
-0.42158499	-1.05201697	0.94282502	0.322637
-0.42036399	-1.04902601	0.94252002	0.321416
-0.41917399	-1.04600501	0.94221503	0.321416
-0.41789201	-1.04283094	0.94175702	0.319707
-0.41655001	-1.03947401	0.94111598	0.317998
-0.41508499	-1.03578198	0.94016999	0.318486
-0.41358900	-1.03205895	0.93919402	0.310674
-0.41246000	-1.02925098	0.93901098	0.303349
-0.41133100	-1.02641296	0.93882799	0.303349
-0.41020200	-1.02360499	0.93861401	0.310430
-0.40898100	-1.02061498	0.93827802	0.313115
-0.40785199	-1.01780701	0.93806499	0.311406
-0.40666199	-1.01481605	0.93769801	0.309209
-0.40553299	-1.01200902	0.93748498	0.310185
-0.40449500	-1.00935400	0.93739301	0.307256
-0.40342700	-1.00672901	0.93733197	0.304814
-0.40217599	-1.00358605	0.93678302	0.304814
-0.40110800	-1.00093102	0.93669099	0.312871
-0.40007001	-0.99830598	0.93660003	0.317998
-0.39906299	-0.99586499	0.93666101	0.321416
-0.39808699	-0.99339300	0.93672198	0.322637
-0.39710999	-0.99095201	0.93678302	0.325567
-0.39604199	-0.98832703	0.93666101	0.335332
-0.39500400	-0.98570299	0.93656898	0.342412
-0.39408901	-0.98341399	0.93675202	0.349004
-0.43965101	-1.09321594	0.94566298	0.441779
-0.43870500	-1.09089696	0.94606000	0.417609
-0.43754601	-1.08802795	0.94599903	0.392462
-0.43626401	-1.08479297	0.94563299	0.373419
-0.43510401	-1.08195496	0.94557202	0.359014
-0.43394500	-1.07908595	0.94551098	0.350713
-0.43272400	-1.07606494	0.94526702	0.340459
-0.43144199	-1.07282996	0.94487000	0.332403
-0.43028301	-1.06999195	0.94477803	0.327520
-0.42909199	-1.06697094	0.94450402	0.328496
-0.42793301	-1.06410205	0.94441199	0.327520
-0.42659000	-1.06074500	0.94383198	0.325811
-0.42543000	-1.05790699	0.94371003	0.323125
-0.42430100	-1.05503798	0.94355798	0.323125
-0.42323300	-1.05238295	0.94358802	0.318730
-0.42207301	-1.04954505	0.94346601	0.317021
-0.42079201	-1.04637098	0.94297802	0.316533
-0.41951001	-1.04316700	0.94252002	0.319219
-0.41822800	-1.03999305	0.94206202	0.317998
-0.41682401	-1.03648400	0.94126898	0.314092
-0.41548201	-1.03312695	0.94059801	0.314580
-0.41404700	-1.02961695	0.93980402	0.311162
-0.41285700	-1.02662694	0.93946803	0.306767
-0.41157499	-1.02345300	0.93895000	0.308721
-0.41053799	-1.02079797	0.93888903	0.310918
-0.40953100	-1.01832604	0.93901098	0.310430
-0.40840101	-1.01551795	0.93879700	0.309209
-0.40721101	-1.01252699	0.93843102	0.311894
-0.40599099	-1.00953698	0.93803400	0.310674
-0.40495300	-1.00691199	0.93797302	0.307744
-0.40382400	-1.00410497	0.93772900	0.305058
-0.40275601	-1.00147998	0.93763697	0.308232
-0.40162700	-0.99867201	0.93739301	0.309941
-0.40068099	-0.99620098	0.93748498	0.313359
-0.39973399	-0.99391198	0.93769801	0.317998
-0.39869699	-0.99128699	0.93757600	0.323857
-0.39750701	-0.98832703	0.93714899	0.333135
-0.39649999	-0.98588598	0.93721002	0.337774
-0.39552301	-0.98341399	0.93724102	0.344121
-0.39448500	-0.98082000	0.93711901	0.352911
-0.44218400	-1.09553504	0.94569403	0.462776
-0.44102499	-1.09266698	0.94566298	0.430793
-0.43986499	-1.08979797	0.94560200	0.407599
-0.43891901	-1.08747900	0.94599903	0.387335
-0.43791199	-1.08497596	0.94624299	0.372442
-0.43675199	-1.08210802	0.94618201	0.359014
-0.43553200	-1.07905602	0.94596899	0.350713
-0.43421900	-1.07585096	0.94557202	0.341436
-0.43299901	-1.07282996	0.94532800	0.334112
-0.43177801	-1.06980896	0.94508398	0.327520
-0.43064901	-1.06693995	0.94496202	0.328008
-0.42927599	-1.06358302	0.94441199	0.329717
-0.42793301	-1.06019604	0.94383198	0.330205
-0.42677301	-1.05735803	0.94371003	0.327031
-0.42561299	-1.05452001	0.94355798	0.326299
-0.42454499	-1.05186498	0.94358802	0.321416
-0.42338601	-1.04902601	0.94346601	0.318242
-0.42210400	-1.04582202	0.94297802	0.316533
-0.42082199	-1.04264796	0.94252002	0.320684
-0.41953999	-1.03947401	0.94206202	0.321416
-0.41841099	-1.03663599	0.94187897	0.317998
-0.41697699	-1.03312695	0.94108599	0.317266
-0.41548201	-1.02943397	0.94010901	0.312871
-0.41420001	-1.02626002	0.93962097	0.309453
-0.41301000	-1.02327001	0.93925500	0.309209
-0.41194201	-1.02061498	0.93922400	0.307988
-0.41087300	-1.01798999	0.93916303	0.308721
-0.40968299	-1.01499903	0.93879700	0.309209
-0.40861499	-1.01237500	0.93873602	0.313115
-0.40748599	-1.00956702	0.93852198	0.310185
-0.40632600	-1.00676000	0.93827802	0.307256
-0.40528899	-1.00410497	0.93821698	0.306035
-0.40422100	-1.00147998	0.93812603	0.306035
-0.40309101	-0.99867201	0.93788099	0.311162
-0.40202299	-0.99604797	0.93778998	0.313848
-0.40095499	-0.99342299	0.93769801	0.316289
-0.39976501	-0.99046302	0.93727100	0.322148
-0.39857501	-0.98750299	0.93684399	0.332403
-0.39765900	-0.98521399	0.93702698	0.337285
-0.39659101	-0.98259002	0.93690503	0.340215
-0.39567599	-0.98033100	0.93711901	0.344854
-0.44422901	-1.09660304	0.94468701	0.448127
-0.44319201	-1.09410095	0.94493097	0.419074
-0.44218400	-1.09159899	0.94520599	0.391241
-0.44102499	-1.08872998	0.94514501	0.374395
-0.43992600	-1.08604395	0.94523603	0.360723
-0.43870500	-1.08299303	0.94502300	0.349981
-0.43745399	-1.07997096	0.94480902	0.339727
-0.43629500	-1.07710302	0.94471699	0.335576
-0.43507400	-1.07408094	0.94447303	0.329229
-0.43400601	-1.07139599	0.94456500	0.322148
-0.43278500	-1.06837499	0.94428998	0.318975
-0.43156400	-1.06535304	0.94404602	0.323613
-0.43034399	-1.06233203	0.94377100	0.322148
-0.42897001	-1.05897498	0.94319201	0.317754
-0.42768899	-1.05577099	0.94276398	0.319707
-0.42637599	-1.05259705	0.94233698	0.319219
-0.42515600	-1.04957604	0.94203198	0.318242
-0.42421001	-1.04725599	0.94236797	0.317510
-0.42298901	-1.04426599	0.94206202	0.319219
-0.42164600	-1.04090905	0.94142199	0.317998
-0.42021200	-1.03736901	0.94062799	0.316289
-0.41892999	-1.03422499	0.94016999	0.315068
-0.41770899	-1.03120399	0.93983501	0.308476
-0.41630599	-1.02769494	0.93901098	0.302861
-0.41502401	-1.02452099	0.93852198	0.298222
-0.41389501	-1.02171302	0.93830901	0.302373
-0.41282699	-1.01908898	0.93827802	0.305791
-0.41172799	-1.01643395	0.93821698	0.307012
-0.41032401	-1.01295495	0.93736303	0.311894
-0.40910301	-1.00996399	0.93699598	0.310185
-0.40812701	-1.00749195	0.93708801	0.303349
-0.40705901	-1.00486803	0.93702698	0.298711
-0.40599099	-1.00224304	0.93693501	0.300908
-0.40492201	-0.99961901	0.93684399	0.308232
-0.40370199	-0.99662799	0.93644702	0.310430
-0.40266401	-0.99400300	0.93635601	0.313848
-0.40177900	-0.99189800	0.93672198	0.319219
-0.40074199	-0.98927301	0.93663001	0.323857
-0.39961201	-0.98649597	0.93635601	0.331182
-0.39869699	-0.98420697	0.93656898	0.337285
-0.39769000	-0.98176599	0.93660003	0.345342
-0.39656100	-0.97898901	0.93629497	0.355352
-0.44664001	-1.09877002	0.94456500	0.456672
-0.44563299	-1.09623694	0.94483900	0.436164
-0.44459501	-1.09373498	0.94508398	0.416144
-0.44358799	-1.09123194	0.94535798	0.392462
-0.44264200	-1.08888197	0.94575500	0.375128
-0.44139099	-1.08586097	0.94554102	0.360723
-0.44001800	-1.08247399	0.94502300	0.350958
-0.43879700	-1.07942200	0.94480902	0.343145
-0.43763700	-1.07658398	0.94471699	0.341680
-0.43647799	-1.07371497	0.94465601	0.337285
-0.43525699	-1.07069397	0.94441199	0.329229
-0.43400601	-1.06767297	0.94413799	0.324834
-0.43278500	-1.06465101	0.94389302	0.322148
-0.43162501	-1.06181300	0.94377100	0.319951
-0.43046600	-1.05897498	0.94364899	0.318242
-0.42930600	-1.05613697	0.94352698	0.321416
-0.42808500	-1.05311596	0.94325298	0.319951
-0.42686501	-1.05009496	0.94297802	0.318730
-0.42570499	-1.04725599	0.94282502	0.318242
-0.42448401	-1.04426599	0.94252002	0.321416
-0.42332500	-1.04142797	0.94236797	0.319219
-0.42207301	-1.03825402	0.94191003	0.316289
-0.42070001	-1.03489697	0.94126898	0.310185
-0.41926599	-1.03138697	0.94044501	0.308476
-0.41777000	-1.02769494	0.93949902	0.306767
-0.41655001	-1.02470398	0.93913299	0.305547
-0.41526800	-1.02156103	0.93861401	0.308721
-0.41398600	-1.01838696	0.93812603	0.309697
-0.41297901	-1.01594496	0.93821698	0.309697
-0.41185001	-1.01313806	0.93800402	0.307988
-0.41078201	-1.01048303	0.93794298	0.311894
-0.40962201	-1.00767505	0.93772900	0.310674
-0.40849301	-1.00486803	0.93748498	0.306767
-0.40727201	-1.00190699	0.93708801	0.303349
-0.40614301	-0.99910003	0.93684399	0.306523
-0.40513599	-0.99665803	0.93693501	0.308721
-0.40422100	-0.99436998	0.93714899	0.311650
-0.40315199	-0.99174500	0.93705702	0.317510
-0.40214500	-0.98930401	0.93711901	0.324346
-0.40110800	-0.98667902	0.93699598	0.333135
-0.40010101	-0.98423803	0.93702698	0.334844
-0.39903301	-0.98161298	0.93690503	0.336065
-0.39811701	-0.97935498	0.93711901	0.343145
-0.44926500	-1.10124195	0.94474798	0.469368
-0.44831800	-1.09889197	0.94517499	0.444465
-0.44737199	-1.09657300	0.94560200	0.422492
-0.44633499	-1.09406996	0.94584697	0.401251
-0.44532800	-1.09153700	0.94612098	0.381964
-0.44407699	-1.08851600	0.94590801	0.371466
-0.44282499	-1.08546400	0.94569403	0.361700
-0.44160500	-1.08244300	0.94547999	0.354376
-0.44044501	-1.07957494	0.94541901	0.343145
-0.43928501	-1.07673597	0.94532800	0.336309
-0.43791199	-1.07334900	0.94480902	0.332403
-0.43666101	-1.07032800	0.94456500	0.330205
-0.43565401	-1.06782496	0.94477803	0.325567
-0.43440199	-1.06480396	0.94450402	0.325322
-0.43318200	-1.06178296	0.94426000	0.322637
-0.43202201	-1.05894494	0.94413799	0.319463
-0.43092301	-1.05629003	0.94416797	0.316045
-0.42970300	-1.05326796	0.94389302	0.316533
-0.42848200	-1.05024695	0.94358802	0.313848
-0.42710900	-1.04689002	0.94297802	0.312139
-0.42601001	-1.04423499	0.94297802	0.311650
-0.42484999	-1.04142797	0.94282502	0.314824
-0.42372099	-1.03858900	0.94267303	0.313603
-0.42240900	-1.03541601	0.94221503	0.311894
-0.42112699	-1.03224194	0.94172698	0.313603
-0.41963199	-1.02854896	0.94075000	0.311894
-0.41813701	-1.02488697	0.93977398	0.308965
-0.41670200	-1.02137804	0.93895000	0.309209
-0.41548201	-1.01838696	0.93858302	0.309209
-0.41441301	-1.01576197	0.93855298	0.309209
-0.41340601	-1.01329005	0.93864399	0.307012
-0.41224700	-1.01048303	0.93843102	0.308965
-0.41108701	-1.00767505	0.93821698	0.310185
-0.40995800	-1.00486803	0.93797302	0.313115
-0.40873700	-1.00190699	0.93757600	0.311406
-0.40766901	-0.99928302	0.93748498	0.309453
-0.40675399	-0.99699402	0.93772900	0.307012
-0.40574601	-0.99455303	0.93778998	0.309941
-0.40452600	-0.99159199	0.93736303	0.314092
-0.40339699	-0.98878503	0.93711901	0.317998
-0.40239000	-0.98634303	0.93714899	0.326055
-0.40147400	-0.98405498	0.93736303	0.330694
-0.40046701	-0.98161298	0.93739301	0.334356
-0.39949000	-0.97917199	0.93742400	0.338994
-0.39833099	-0.97639501	0.93714899	0.347784
-0.45124799	-1.10212696	0.94355798	0.449348
-0.45021099	-1.09962499	0.94383198	0.426154
-0.44941700	-1.09764099	0.94456500	0.408331
-0.44844100	-1.09529102	0.94499201	0.390997
-0.44743299	-1.09278905	0.94523603	0.372442
-0.44618201	-1.08976698	0.94505298	0.361944
-0.44480899	-1.08638000	0.94453400	0.350225
-0.44346601	-1.08314502	0.94416797	0.343145
-0.44215399	-1.07994103	0.94380200	0.338506
-0.44099399	-1.07710302	0.94374102	0.338018
-0.43983501	-1.07423401	0.94364899	0.333623
-0.43873599	-1.07157898	0.94371003	0.327276
-0.43757600	-1.06874096	0.94361901	0.320684
-0.43647799	-1.06605506	0.94367999	0.318975
-0.43525699	-1.06303406	0.94343603	0.318975
-0.43409699	-1.06019604	0.94331402	0.320684
-0.43284601	-1.05717504	0.94303900	0.319951
-0.43168601	-1.05433702	0.94291699	0.319463
-0.43052700	-1.05149806	0.94279498	0.317754
-0.42942801	-1.04884303	0.94282502	0.317754
-0.42826799	-1.04600501	0.94267303	0.316777
-0.42689499	-1.04267895	0.94206202	0.317510
-0.42552200	-1.03932202	0.94142199	0.314336
-0.42423999	-1.03614795	0.94096398	0.312627
-0.42292801	-1.03297400	0.94047499	0.317021
-0.42158499	-1.02964795	0.93983501	0.317998
-0.42021200	-1.02632105	0.93916303	0.313603
-0.41883901	-1.02299500	0.93852198	0.305058
-0.41755700	-1.01982105	0.93800402	0.304326
-0.41633600	-1.01682997	0.93763697	0.304326
-0.41523701	-1.01420605	0.93757600	0.304814
-0.41426101	-1.01173401	0.93769801	0.304814
-0.41316199	-1.00910902	0.93763697	0.307988
-0.41194201	-1.00614905	0.93724102	0.307988
-0.41081199	-1.00334203	0.93702698	0.307988
-0.40965301	-1.00053406	0.93678302	0.306767
-0.40852401	-0.99775702	0.93653899	0.310674
-0.40745500	-0.99513203	0.93644702	0.312383
-0.40635699	-0.99250799	0.93635601	0.315312
-0.40522799	-0.98970002	0.93608099	0.318730
-0.40415999	-0.98710603	0.93598902	0.324346
-0.40321401	-0.98481798	0.93620300	0.328496
-0.40229800	-0.98255903	0.93638599	0.332158
-0.40123001	-0.97993499	0.93626398	0.337285
-0.40022299	-0.97749299	0.93629497	0.342168
-0.39921600	-0.97505200	0.93632501	0.353399
-0.45381200	-1.10441601	0.94355798	0.460822
-0.45286599	-1.10209703	0.94401598	0.432258
-0.45182800	-1.09959400	0.94428998	0.413214
-0.45072901	-1.09687805	0.94441199	0.396368
-0.44969201	-1.09437597	0.94468701	0.381476
-0.44859299	-1.09168994	0.94477803	0.367315
-0.44740301	-1.08885205	0.94474798	0.358282
-0.44615200	-1.08580005	0.94453400	0.347539
-0.44490099	-1.08277905	0.94432098	0.339971
-0.44380200	-1.08009303	0.94441199	0.335821
-0.44270301	-1.07740796	0.94450402	0.334844
-0.44169599	-1.07493603	0.94471699	0.331426
-0.44035301	-1.07173204	0.94432098	0.326787
-0.43904099	-1.06852698	0.94392401	0.323369
-0.43781999	-1.06550598	0.94367999	0.323369
-0.43666101	-1.06266797	0.94358802	0.319463
-0.43550101	-1.05982995	0.94346601	0.318975
-0.43440199	-1.05714405	0.94349700	0.320195
-0.43324301	-1.05430603	0.94337499	0.322881
-0.43214399	-1.05165100	0.94340497	0.319951
-0.43089300	-1.04866004	0.94313002	0.317754
-0.42958099	-1.04548597	0.94267303	0.317266
-0.42829901	-1.04231298	0.94221503	0.318730
-0.42710900	-1.03947401	0.94206202	0.316533
-0.42582700	-1.03630102	0.94157398	0.314824
-0.42457601	-1.03331006	0.94126898	0.313115
-0.42320299	-1.02998400	0.94059801	0.315801
-0.42176801	-1.02647400	0.93980402	0.314092
-0.42048600	-1.02330005	0.93928498	0.308476
-0.41926599	-1.02033997	0.93895000	0.305547
-0.41810599	-1.01750195	0.93873602	0.303105
-0.41694599	-1.01472497	0.93855298	0.303838
-0.41572601	-1.01173401	0.93815601	0.306035
-0.41450500	-1.00877404	0.93778998	0.312627
-0.41334501	-1.00596595	0.93757600	0.312627
-0.41227701	-1.00334203	0.93748498	0.310430
-0.41111800	-1.00053406	0.93724102	0.306279
-0.41004899	-0.99791002	0.93717998	0.308232
-0.40898100	-0.99528497	0.93708801	0.311162
-0.40797400	-0.99284399	0.93714899	0.316533
-0.40696701	-0.99040198	0.93721002	0.322881
-0.40602100	-0.98811299	0.93742400	0.326299
-0.40495300	-0.98548901	0.93730199	0.332647
-0.40373200	-0.98252898	0.93687397	0.335576
-0.40266401	-0.97993499	0.93675202	0.338506
-0.40159601	-0.97731000	0.93663001	0.341436
-0.40043601	-0.97453302	0.93632501	0.351690
-0.45609999	-1.10600305	0.94297802	0.441535
-0.45491001	-1.10313404	0.94294697	0.415900
-0.45387301	-1.10063195	0.94325298	0.399298
-0.45268199	-1.09776294	0.94322199	0.382452
-0.45173600	-1.09544396	0.94364899	0.368292
-0.45069900	-1.09294105	0.94392401	0.356329
-0.44960001	-1.09025598	0.94401598	0.347784
-0.44841000	-1.08738697	0.94398499	0.344854
-0.44731101	-1.08473206	0.94407701	0.338506
-0.44606000	-1.08168006	0.94386297	0.333135
-0.44474801	-1.07847595	0.94349700	0.327276
-0.44355801	-1.07563806	0.94340497	0.324102
-0.44239801	-1.07280004	0.94334400	0.321416
-0.44114700	-1.06977797	0.94309998	0.319219
-0.43980399	-1.06657398	0.94270301	0.320195
-0.43852201	-1.06336999	0.94227600	0.317998
-0.43733200	-1.06053197	0.94218397	0.315312
-0.43617201	-1.05769300	0.94206202	0.314092
-0.43507400	-1.05503798	0.94212300	0.317754
-0.43397501	-1.05238295	0.94215399	0.317754
-0.43287700	-1.04972804	0.94215399	0.317266
